,Unnamed: 0,SRC_AIRPT_ID,SRCNAME,DESTIN_AIRPT_ID,DESTINNAME,seconds,meters,SRCIATA,DESTINIATA,SRC_AIRPT,DESTN_AIRPT,EQPT,Population,Incoming,Outgoing
9065,9673,3502,Dallas Love Field,3673,Austin Bergstrom International Airport,11161,333961,DAL,AUS,DAL,AUS,73W 735,1705075.0,40,28
9066,9673,3502,Dallas Love Field,3673,Austin Bergstrom International Airport,11161,333961,DAL,AUS,DAL,AUS,73W 733 735 73C,1705075.0,40,28
9067,9674,3502,Dallas Love Field,3811,Birmingham-Shuttlesworth International Airport,34220,1043741,DAL,BHM,DAL,BHM,73C,1131070.0,19,28
9068,9674,3502,Dallas Love Field,3811,Birmingham-Shuttlesworth International Airport,34220,1043741,DAL,BHM,DAL,BHM,73W 73C,1131070.0,19,28
9069,9675,3502,Dallas Love Field,6962,Branson Airport,24761,691400,DAL,BKG,DAL,BKG,73W,79447.0,4,28
9070,9676,3502,Dallas Love Field,3559,El Paso International Airport,32741,1016941,DAL,ELP,DAL,ELP,735 73W 73C,751296.0,12,28
9071,9677,3502,Dallas Love Field,3566,William P Hobby Airport,14021,412661,DAL,HOU,DAL,HOU,73W,5867489.0,47,28
9072,9677,3502,Dallas Love Field,3566,William P Hobby Airport,14021,412661,DAL,HOU,DAL,HOU,73C 73W 735 733,5867489.0,47,28
9073,9678,3502,Dallas Love Field,3560,Valley International Airport,27852,848684,DAL,HRL,DAL,HRL,733 735,,6,28
9074,9679,3502,Dallas Love Field,3457,Wichita Eisenhower National Airport,18846,582123,DAL,ICT,DAL,ICT,73W 73C,612683.0,12,28
9076,9680,3502,Dallas Love Field,3829,Lubbock Preston Smith International Airport,18136,511565,DAL,LBB,DAL,LBB,735 73C,276659.0,8,28
9078,9680,3502,Dallas Love Field,3829,Lubbock Preston Smith International Airport,18136,511565,DAL,LBB,DAL,LBB,735 73W 73C,276659.0,8,28
9079,9681,3502,Dallas Love Field,3660,Bill & Hillary Clinton National Airport/Adams Field,17470,524803,DAL,LIT,DAL,LIT,733 73W,685488.0,16,28
9080,9681,3502,Dallas Love Field,3660,Bill & Hillary Clinton National Airport/Adams Field,17470,524803,DAL,LIT,DAL,LIT,73W 733 735,685488.0,16,28
9084,9682,3502,Dallas Love Field,3652,Midland International Airport,18090,553275,DAL,MAF,DAL,MAF,735 73W,132316.0,8,28
9085,9683,3502,Dallas Love Field,3458,Kansas City International Airport,28676,902845,DAL,MCI,DAL,MCI,73W 73C,2067585.0,43,28
9086,9683,3502,Dallas Love Field,3458,Kansas City International Airport,28676,902845,DAL,MCI,DAL,MCI,73W 73C 733,2067585.0,43,28
9087,9684,3502,Dallas Love Field,3861,Louis Armstrong New Orleans International Airport,26619,803847,DAL,MSY,DAL,MSY,73W 73C,1189981.0,40,28
9088,9684,3502,Dallas Love Field,3861,Louis Armstrong New Orleans International Airport,26619,803847,DAL,MSY,DAL,MSY,73W 73C  735,1189981.0,40,28
9089,9685,3502,Dallas Love Field,3863,Will Rogers World Airport,11032,329386,DAL,OKC,DAL,OKC,73W,1227278.0,22,28
9090,9685,3502,Dallas Love Field,3863,Will Rogers World Airport,11032,329386,DAL,OKC,DAL,OKC,73W 73C 733,1227278.0,22,28
9091,9686,3502,Dallas Love Field,3621,San Antonio International Airport,14797,441346,DAL,SAT,DAL,SAT,73C 73W 735,2072128.0,35,28
9092,9686,3502,Dallas Love Field,3621,San Antonio International Airport,14797,441346,DAL,SAT,DAL,SAT,73W 735 73C 733,2072128.0,35,28
9093,9687,3502,Dallas Love Field,3678,St Louis Lambert International Airport,35121,1023520,DAL,STL,DAL,STL,73W 73C,2828990.0,59,28
9094,9687,3502,Dallas Love Field,3678,St Louis Lambert International Airport,35121,1023520,DAL,STL,DAL,STL,73C 73W 733,2828990.0,59,28
9095,9688,3502,Dallas Love Field,3855,Tulsa International Airport,15264,431767,DAL,TUL,DAL,TUL,73W 735,929015.0,18,28
9100,9689,3627,James M Cox Dayton International Airport,3682,Hartsfield Jackson Atlanta International Airport,28241,857035,DAY,ATL,DAY,ATL,M88,5475213.0,174,16
9101,9689,3627,James M Cox Dayton International Airport,3682,Hartsfield Jackson Atlanta International Airport,28241,857035,DAY,ATL,DAY,ATL,717,5475213.0,174,16
9102,9690,3627,James M Cox Dayton International Airport,3849,Baltimore/Washington International Thurgood Marshall Airport,26104,762464,DAY,BWI,DAY,BWI,73W,2690886.0,70,16
9103,9690,3627,James M Cox Dayton International Airport,3849,Baltimore/Washington International Thurgood Marshall Airport,26104,762464,DAY,BWI,DAY,BWI,73W 73C,2690886.0,70,16
9104,9691,3627,James M Cox Dayton International Airport,3751,Denver International Airport,61080,1903004,DAY,DEN,DAY,DEN,CR7,,158,16
9105,9691,3627,James M Cox Dayton International Airport,3751,Denver International Airport,61080,1903004,DAY,DEN,DAY,DEN,73W,,158,16
9106,9692,3627,James M Cox Dayton International Airport,3878,Orlando International Airport,50421,1562015,DAY,MCO,DAY,MCO,73W,2082421.0,89,16
9108,9693,3627,James M Cox Dayton International Airport,3646,Tampa International Airport,51096,1586022,DAY,TPA,DAY,TPA,717,2747272.0,65,16
9109,9694,3520,Ronald Reagan Washington National Airport,3682,Hartsfield Jackson Atlanta International Airport,34507,1040496,DCA,ATL,DCA,ATL,738 M90 M88,5475213.0,174,92
9110,9694,3520,Ronald Reagan Washington National Airport,3682,Hartsfield Jackson Atlanta International Airport,34507,1040496,DCA,ATL,DCA,ATL,738 M90 M88 73H,5475213.0,174,92
9111,9694,3520,Ronald Reagan Washington National Airport,3682,Hartsfield Jackson Atlanta International Airport,34507,1040496,DCA,ATL,DCA,ATL,M88 M90,5475213.0,174,92
9112,9694,3520,Ronald Reagan Washington National Airport,3682,Hartsfield Jackson Atlanta International Airport,34507,1040496,DCA,ATL,DCA,ATL,738 M88 M90 73H,5475213.0,174,92
9113,9694,3520,Ronald Reagan Washington National Airport,3682,Hartsfield Jackson Atlanta International Airport,34507,1040496,DCA,ATL,DCA,ATL,717,5475213.0,174,92
9114,9694,3520,Ronald Reagan Washington National Airport,3682,Hartsfield Jackson Atlanta International Airport,34507,1040496,DCA,ATL,DCA,ATL,M90 M88,5475213.0,174,92
9115,9694,3520,Ronald Reagan Washington National Airport,3682,Hartsfield Jackson Atlanta International Airport,34507,1040496,DCA,ATL,DCA,ATL,73W,5475213.0,174,92
9116,9695,3520,Ronald Reagan Washington National Airport,3673,Austin Bergstrom International Airport,80245,2463835,DCA,AUS,DCA,AUS,73W,1705075.0,40,92
9117,9696,3520,Ronald Reagan Washington National Airport,3566,William P Hobby Airport,74270,2276460,DCA,HOU,DCA,HOU,73W,5867489.0,47,92
9119,9697,3520,Ronald Reagan Washington National Airport,3458,Kansas City International Airport,58678,1735519,DCA,MCI,DCA,MCI,E70 E75,2067585.0,43,92
9120,9697,3520,Ronald Reagan Washington National Airport,3458,Kansas City International Airport,58678,1735519,DCA,MCI,DCA,MCI,73W,2067585.0,43,92
9122,9698,3520,Ronald Reagan Washington National Airport,3717,General Mitchell International Airport,42851,1261896,DCA,MKE,DCA,MKE,717,1559667.0,30,92
9125,9699,3520,Ronald Reagan Washington National Airport,3793,Southwest Florida International Airport,53714,1662968,DCA,RSW,DCA,RSW,E75 E70,,32,92
9126,9699,3520,Ronald Reagan Washington National Airport,3793,Southwest Florida International Airport,53714,1662968,DCA,RSW,DCA,RSW,717,,32,92
9128,9700,3520,Ronald Reagan Washington National Airport,3678,St Louis Lambert International Airport,45445,1332558,DCA,STL,DCA,STL,CR7,2828990.0,59,92
9129,9700,3520,Ronald Reagan Washington National Airport,3678,St Louis Lambert International Airport,45445,1332558,DCA,STL,DCA,STL,73W,2828990.0,59,92
9130,9701,3751,Denver International Airport,4019,Albuquerque International Sunport,23378,748766,DEN,ABQ,DEN,ABQ,73W,857903.0,23,160
9131,9701,3751,Denver International Airport,4019,Albuquerque International Sunport,23378,748766,DEN,ABQ,DEN,ABQ,DH4 E70 CRJ ERJ,857903.0,23,160
9132,9701,3751,Denver International Airport,4019,Albuquerque International Sunport,23378,748766,DEN,ABQ,DEN,ABQ,73W 73C,857903.0,23,160
9133,9702,3751,Denver International Airport,3840,Rick Husband Amarillo International Airport,23779,681586,DEN,AMA,DEN,AMA,73W,246474.0,6,160
9134,9702,3751,Denver International Airport,3840,Rick Husband Amarillo International Airport,23779,681586,DEN,AMA,DEN,AMA,ERJ,246474.0,6,160
9135,9702,3751,Denver International Airport,3840,Rick Husband Amarillo International Airport,23779,681586,DEN,AMA,DEN,AMA,73W 73C,246474.0,6,160
9138,9703,3751,Denver International Airport,3682,Hartsfield Jackson Atlanta International Airport,72740,2257345,DEN,ATL,DEN,ATL,M90 738,5475213.0,174,160
9139,9703,3751,Denver International Airport,3682,Hartsfield Jackson Atlanta International Airport,72740,2257345,DEN,ATL,DEN,ATL,757,5475213.0,174,160
9141,9703,3751,Denver International Airport,3682,Hartsfield Jackson Atlanta International Airport,72740,2257345,DEN,ATL,DEN,ATL,319,5475213.0,174,160
9142,9703,3751,Denver International Airport,3682,Hartsfield Jackson Atlanta International Airport,72740,2257345,DEN,ATL,DEN,ATL,73G,5475213.0,174,160
9143,9703,3751,Denver International Airport,3682,Hartsfield Jackson Atlanta International Airport,72740,2257345,DEN,ATL,DEN,ATL,757 M90,5475213.0,174,160
9144,9703,3751,Denver International Airport,3682,Hartsfield Jackson Atlanta International Airport,72740,2257345,DEN,ATL,DEN,ATL,CR7,5475213.0,174,160
9145,9703,3751,Denver International Airport,3682,Hartsfield Jackson Atlanta International Airport,72740,2257345,DEN,ATL,DEN,ATL,757 M90 738,5475213.0,174,160
9146,9703,3751,Denver International Airport,3682,Hartsfield Jackson Atlanta International Airport,72740,2257345,DEN,ATL,DEN,ATL,73W,5475213.0,174,160
9147,9704,3751,Denver International Airport,3673,Austin Bergstrom International Airport,50631,1473395,DEN,AUS,DEN,AUS,319,1705075.0,40,160
9148,9704,3751,Denver International Airport,3673,Austin Bergstrom International Airport,50631,1473395,DEN,AUS,DEN,AUS,738 739 752,1705075.0,40,160
9149,9704,3751,Denver International Airport,3673,Austin Bergstrom International Airport,50631,1473395,DEN,AUS,DEN,AUS,73C 73W,1705075.0,40,160
9150,9705,3751,Denver International Airport,3825,Bradley International Airport,98822,3034283,DEN,BDL,DEN,BDL,73W,1195998.0,28,160
9151,9706,3751,Denver International Airport,3690,Nashville International Airport,59338,1857558,DEN,BNA,DEN,BNA,320 319,1582264.0,46,160
9152,9706,3751,Denver International Airport,3690,Nashville International Airport,59338,1857558,DEN,BNA,DEN,BNA,738,1582264.0,46,160
9153,9706,3751,Denver International Airport,3690,Nashville International Airport,59338,1857558,DEN,BNA,DEN,BNA,ERJ,1582264.0,46,160
9154,9706,3751,Denver International Airport,3690,Nashville International Airport,59338,1857558,DEN,BNA,DEN,BNA,73W 738 73H,1582264.0,46,160
9155,9707,3751,Denver International Airport,3495,Boise Air Terminal/Gowen Field,42220,1314086,DEN,BOI,DEN,BOI,319 320 738 739,,16,160
9156,9707,3751,Denver International Airport,3495,Boise Air Terminal/Gowen Field,42220,1314086,DEN,BOI,DEN,BOI,73W 73C,,16,160
9157,9708,3751,Denver International Airport,3448,General Edward Lawrence Logan International Airport,102415,3159809,DEN,BOS,DEN,BOS,320,9177360.0,81,160
9158,9708,3751,Denver International Airport,3448,General Edward Lawrence Logan International Airport,102415,3159809,DEN,BOS,DEN,BOS,739 752 738 320,9177360.0,81,160
9159,9708,3751,Denver International Airport,3448,General Edward Lawrence Logan International Airport,102415,3159809,DEN,BOS,DEN,BOS,73W,9177360.0,81,160
9160,9709,3751,Denver International Airport,3644,Bob Hope Airport,54596,1677928,DEN,BUR,DEN,BUR,CR7 CRJ,,12,160
9161,9709,3751,Denver International Airport,3644,Bob Hope Airport,54596,1677928,DEN,BUR,DEN,BUR,73W,,12,160
9162,9710,3751,Denver International Airport,3849,Baltimore/Washington International Thurgood Marshall Airport,86875,2662638,DEN,BWI,DEN,BWI,73H,2690886.0,70,160
9163,9710,3751,Denver International Airport,3849,Baltimore/Washington International Thurgood Marshall Airport,86875,2662638,DEN,BWI,DEN,BWI,320 739 738,2690886.0,70,160
9164,9710,3751,Denver International Airport,3849,Baltimore/Washington International Thurgood Marshall Airport,86875,2662638,DEN,BWI,DEN,BWI,73W 738,2690886.0,70,160
9165,9711,3751,Denver International Airport,4112,Akron Canton Regional Airport,70294,2184935,DEN,CAK,DEN,CAK,73W,699935.0,14,160
9167,9712,3751,Denver International Airport,3759,John Glenn Columbus International Airport,64810,2022142,DEN,CMH,DEN,CMH,ERJ CR7 E70,1801848.0,34,160
9168,9712,3751,Denver International Airport,3759,John Glenn Columbus International Airport,64810,2022142,DEN,CMH,DEN,CMH,73W,1801848.0,34,160
9169,9713,3751,Denver International Airport,3627,James M Cox Dayton International Airport,61183,1909313,DEN,DAY,DEN,DAY,CR7 CRJ,835063.0,16,160
9170,9713,3751,Denver International Airport,3627,James M Cox Dayton International Airport,61183,1909313,DEN,DAY,DEN,DAY,73W,835063.0,16,160
9171,9714,3751,Denver International Airport,3645,Detroit Metropolitan Wayne County Airport,63669,1999634,DEN,DTW,DEN,DTW,M90 320,8806874.0,120,160
9172,9714,3751,Denver International Airport,3645,Detroit Metropolitan Wayne County Airport,63669,1999634,DEN,DTW,DEN,DTW,319 320,8806874.0,120,160
9173,9714,3751,Denver International Airport,3645,Detroit Metropolitan Wayne County Airport,63669,1999634,DEN,DTW,DEN,DTW,320,8806874.0,120,160
9174,9714,3751,Denver International Airport,3645,Detroit Metropolitan Wayne County Airport,63669,1999634,DEN,DTW,DEN,DTW,CR7 E70,8806874.0,120,160
9175,9714,3751,Denver International Airport,3645,Detroit Metropolitan Wayne County Airport,63669,1999634,DEN,DTW,DEN,DTW,73W,8806874.0,120,160
9176,9715,3751,Denver International Airport,3494,Newark Liberty International Airport,92186,2841489,DEN,EWR,DEN,EWR,738 752 319 739 320,19069796.0,97,160
9177,9715,3751,Denver International Airport,3494,Newark Liberty International Airport,92186,2841489,DEN,EWR,DEN,EWR,73W,19069796.0,97,160
9178,9716,3751,Denver International Airport,3533,Fort Lauderdale Hollywood International Airport,104901,3283147,DEN,FLL,DEN,FLL,319 320,5547051.0,73,160
9179,9716,3751,Denver International Airport,3533,Fort Lauderdale Hollywood International Airport,104901,3283147,DEN,FLL,DEN,FLL,319,5547051.0,73,160
9180,9716,3751,Denver International Airport,3533,Fort Lauderdale Hollywood International Airport,104901,3283147,DEN,FLL,DEN,FLL,752 738 320,5547051.0,73,160
9181,9716,3751,Denver International Airport,3533,Fort Lauderdale Hollywood International Airport,104901,3283147,DEN,FLL,DEN,FLL,73W,5547051.0,73,160
9182,9717,3751,Denver International Airport,3467,Spokane International Airport,56268,1771972,DEN,GEG,DEN,GEG,319,468684.0,10,160
9184,9717,3751,Denver International Airport,3467,Spokane International Airport,56268,1771972,DEN,GEG,DEN,GEG,738 739,468684.0,10,160
9185,9717,3751,Denver International Airport,3467,Spokane International Airport,56268,1771972,DEN,GEG,DEN,GEG,73W,468684.0,10,160
9186,9718,3751,Denver International Airport,3685,Gerald R. Ford International Airport,59627,1868780,DEN,GRR,DEN,GRR,CR7 E70,778009.0,20,160
9187,9718,3751,Denver International Airport,3685,Gerald R. Ford International Airport,59627,1868780,DEN,GRR,DEN,GRR,73W,778009.0,20,160
9188,9719,3751,Denver International Airport,3566,William P Hobby Airport,55532,1645418,DEN,HOU,DEN,HOU,73H 73W 733,5867489.0,47,160
9189,9720,3751,Denver International Airport,3714,Washington Dulles International Airport,86811,2643272,DEN,IAD,DEN,IAD,320 752 319 739 738,10952482.0,89,160
9190,9720,3751,Denver International Airport,3714,Washington Dulles International Airport,86811,2643272,DEN,IAD,DEN,IAD,73W,10952482.0,89,160
9191,9721,3751,Denver International Airport,3585,Indianapolis International Airport,54603,1714948,DEN,IND,DEN,IND,320 319,1743658.0,34,160
9192,9721,3751,Denver International Airport,3585,Indianapolis International Airport,54603,1714948,DEN,IND,DEN,IND,73C,1743658.0,34,160
9193,9721,3751,Denver International Airport,3585,Indianapolis International Airport,54603,1714948,DEN,IND,DEN,IND,ERJ E70 CR7,1743658.0,34,160
9194,9721,3751,Denver International Airport,3585,Indianapolis International Airport,54603,1714948,DEN,IND,DEN,IND,73C 73W 733,1743658.0,34,160
9195,9722,3751,Denver International Airport,3712,Jacksonville International Airport,90427,2820195,DEN,JAX,DEN,JAX,73W,1328144.0,25,160
9196,9723,3751,Denver International Airport,3877,McCarran International Airport,40660,1255618,DEN,LAS,DEN,LAS,320 319,1902834.0,126,160
9197,9723,3751,Denver International Airport,3877,McCarran International Airport,40660,1255618,DEN,LAS,DEN,LAS,73C 73W 73H,1902834.0,126,160
9198,9723,3751,Denver International Airport,3877,McCarran International Airport,40660,1255618,DEN,LAS,DEN,LAS,319,1902834.0,126,160
9199,9723,3751,Denver International Airport,3877,McCarran International Airport,40660,1255618,DEN,LAS,DEN,LAS,738 320 739 752,1902834.0,126,160
9200,9723,3751,Denver International Airport,3877,McCarran International Airport,40660,1255618,DEN,LAS,DEN,LAS,73W 73C 73H 738,1902834.0,126,160
9203,9724,3751,Denver International Airport,3484,Los Angeles International Airport,55332,1696465,DEN,LAX,DEN,LAX,319 320,25749594.0,106,160
9204,9724,3751,Denver International Airport,3484,Los Angeles International Airport,55332,1696465,DEN,LAX,DEN,LAX,73W 73C,25749594.0,106,160
9205,9724,3751,Denver International Airport,3484,Los Angeles International Airport,55332,1696465,DEN,LAX,DEN,LAX,739 320 319 738 753 752,25749594.0,106,160
9206,9724,3751,Denver International Airport,3484,Los Angeles International Airport,55332,1696465,DEN,LAX,DEN,LAX,CR7,25749594.0,106,160
9207,9724,3751,Denver International Airport,3484,Los Angeles International Airport,55332,1696465,DEN,LAX,DEN,LAX,733 73H 73C 73W,25749594.0,106,160
9209,9725,3751,Denver International Airport,3697,La Guardia Airport,93546,2865397,DEN,LGA,DEN,LGA,320,38139592.0,72,160
9210,9725,3751,Denver International Airport,3697,La Guardia Airport,93546,2865397,DEN,LGA,DEN,LGA,752 738 320,38139592.0,72,160
9211,9725,3751,Denver International Airport,3697,La Guardia Airport,93546,2865397,DEN,LGA,DEN,LGA,73W,38139592.0,72,160
9212,9726,3751,Denver International Airport,3458,Kansas City International Airport,30380,973254,DEN,MCI,DEN,MCI,319 320,2067585.0,43,160
