,og_index,SRC_AIRPT_ID,SRCNAME,DESTIN_AIRPT_ID,DESTINNAME,seconds,meters
7100,31763,3682,Hartsfield Jackson Atlanta International Airport,507,London Heathrow Airport,\N,\N
7101,31764,3682,Hartsfield Jackson Atlanta International Airport,3576,Miami International Airport,33681,1056813
7102,31765,3682,Hartsfield Jackson Atlanta International Airport,3830,Chicago O'Hare International Airport,39737,1202795
7103,31768,3673,Austin Bergstrom International Airport,507,London Heathrow Airport,\N,\N
7104,31908,3448,General Edward Lawrence Logan International Airport,507,London Heathrow Airport,\N,\N
7105,31909,3448,General Edward Lawrence Logan International Airport,1229,Adolfo Suárez Madrid–Barajas Airport,\N,\N
7106,31925,3849,Baltimore/Washington International Thurgood Marshall Airport,507,London Heathrow Airport,\N,\N
7107,31954,3751,Denver International Airport,507,London Heathrow Airport,\N,\N
7108,31955,3670,Dallas Fort Worth International Airport,1382,Charles de Gaulle International Airport,\N,\N
7109,31956,3670,Dallas Fort Worth International Airport,340,Frankfurt am Main Airport,\N,\N
7110,31957,3670,Dallas Fort Worth International Airport,507,London Heathrow Airport,\N,\N
7111,31958,3670,Dallas Fort Worth International Airport,1229,Adolfo Suárez Madrid–Barajas Airport,\N,\N
7112,31979,3494,Newark Liberty International Airport,507,London Heathrow Airport,\N,\N
7113,31980,3494,Newark Liberty International Airport,1386,Paris-Orly Airport,\N,\N
7114,32033,3714,Washington Dulles International Airport,507,London Heathrow Airport,\N,\N
7115,32034,3550,George Bush Intercontinental Houston Airport,507,London Heathrow Airport,\N,\N
7116,32048,3797,John F Kennedy International Airport,1218,Barcelona International Airport,\N,\N
7117,32049,3797,John F Kennedy International Airport,1382,Charles de Gaulle International Airport,\N,\N
7118,32050,3797,John F Kennedy International Airport,1555,Leonardo da Vinci–Fiumicino Airport,\N,\N
7119,32051,3797,John F Kennedy International Airport,421,Helsinki Vantaa Airport,\N,\N
7120,32052,3797,John F Kennedy International Airport,503,London City Airport,\N,\N
7121,32053,3797,John F Kennedy International Airport,507,London Heathrow Airport,\N,\N
7122,32054,3797,John F Kennedy International Airport,1229,Adolfo Suárez Madrid–Barajas Airport,\N,\N
7123,32055,3797,John F Kennedy International Airport,478,Manchester Airport,\N,\N
7124,32056,3797,John F Kennedy International Airport,1524,Malpensa International Airport,\N,\N
7125,32057,3797,John F Kennedy International Airport,1386,Paris-Orly Airport,\N,\N
7126,32064,3877,McCarran International Airport,507,London Heathrow Airport,\N,\N
7127,32065,3484,Los Angeles International Airport,507,London Heathrow Airport,\N,\N
7128,32066,3484,Los Angeles International Airport,1229,Adolfo Suárez Madrid–Barajas Airport,\N,\N
7129,32276,3878,Orlando International Airport,502,London Gatwick Airport,\N,\N
7130,32281,3576,Miami International Airport,3682,Hartsfield Jackson Atlanta International Airport,33550,1058467
7131,32282,3576,Miami International Airport,1218,Barcelona International Airport,\N,\N
7132,32283,3576,Miami International Airport,1382,Charles de Gaulle International Airport,\N,\N
7133,32284,3576,Miami International Airport,507,London Heathrow Airport,\N,\N
7134,32285,3576,Miami International Airport,1229,Adolfo Suárez Madrid–Barajas Airport,\N,\N
7135,32286,3576,Miami International Airport,3861,Louis Armstrong New Orleans International Airport,44468,1408512
7136,32287,3576,Miami International Airport,1524,Malpensa International Airport,\N,\N
7137,32297,3861,Louis Armstrong New Orleans International Airport,3576,Miami International Airport,44609,1406965
7138,32322,3830,Chicago O'Hare International Airport,3682,Hartsfield Jackson Atlanta International Airport,39695,1197917
7139,32323,3830,Chicago O'Hare International Airport,1382,Charles de Gaulle International Airport,\N,\N
7140,32324,3830,Chicago O'Hare International Airport,599,Dublin Airport,\N,\N
7141,32325,3830,Chicago O'Hare International Airport,345,Düsseldorf Airport,\N,\N
7142,32326,3830,Chicago O'Hare International Airport,1555,Leonardo da Vinci–Fiumicino Airport,\N,\N
7143,32327,3830,Chicago O'Hare International Airport,507,London Heathrow Airport,\N,\N
7144,32328,3830,Chicago O'Hare International Airport,1229,Adolfo Suárez Madrid–Barajas Airport,\N,\N
7145,32329,3830,Chicago O'Hare International Airport,478,Manchester Airport,\N,\N
7146,32330,3830,Chicago O'Hare International Airport,3861,Louis Armstrong New Orleans International Airport,48342,1490363
7147,32365,3752,Philadelphia International Airport,507,London Heathrow Airport,\N,\N
7148,32366,3462,Phoenix Sky Harbor International Airport,507,London Heathrow Airport,\N,\N
7149,32407,3626,Raleigh Durham International Airport,507,London Heathrow Airport,\N,\N
7150,32412,3731,San Diego International Airport,507,London Heathrow Airport,\N,\N
7151,32425,3577,Seattle Tacoma International Airport,507,London Heathrow Airport,\N,\N
7152,32426,3469,San Francisco International Airport,507,London Heathrow Airport,\N,\N
7153,32477,3646,Tampa International Airport,502,London Gatwick Airport,\N,\N
7154,33317,7136,Elfin Cove Seaplane Base,3492,Juneau International Airport,\N,\N
7155,33318,5960,Gustavus Airport,3492,Juneau International Airport,\N,\N
7156,33319,7142,Hoonah Airport,3492,Juneau International Airport,\N,\N
7157,33320,5963,Haines Airport,3492,Juneau International Airport,20075,141520
7158,33321,5963,Haines Airport,5961,Skagway Airport,5789,37469
7159,33322,3492,Juneau International Airport,7135,Angoon Seaplane Base,22779,154903
7160,33323,3492,Juneau International Airport,5960,Gustavus Airport,\N,\N
7161,33324,3492,Juneau International Airport,7142,Hoonah Airport,14955,100028
7162,33325,3492,Juneau International Airport,5963,Haines Airport,20081,141170
7163,33326,3492,Juneau International Airport,5961,Skagway Airport,24234,154715
7164,33327,5961,Skagway Airport,3492,Juneau International Airport,24157,154634
7165,33727,3670,Dallas Fort Worth International Airport,2560,Rio Galeão – Tom Jobim International Airport,\N,\N
7166,33728,3670,Dallas Fort Worth International Airport,2564,Guarulhos - Governador André Franco Montoro International Airport,\N,\N
7167,33835,3797,John F Kennedy International Airport,2560,Rio Galeão – Tom Jobim International Airport,\N,\N
7168,33836,3797,John F Kennedy International Airport,2564,Guarulhos - Governador André Franco Montoro International Airport,\N,\N
7169,33837,3797,John F Kennedy International Airport,2789,Jorge Chávez International Airport,\N,\N
7170,33845,3484,Los Angeles International Airport,2789,Jorge Chávez International Airport,\N,\N
7171,33868,3878,Orlando International Airport,2564,Guarulhos - Governador André Franco Montoro International Airport,\N,\N
7172,33874,3576,Miami International Airport,2526,Val de Cans/Júlio Cezar Ribeiro International Airport,\N,\N
7173,33875,3576,Miami International Airport,2531,Presidente Juscelino Kubistschek International Airport,\N,\N
7174,33876,3576,Miami International Airport,3849,Baltimore/Washington International Thurgood Marshall Airport,56087,1755741
7175,33877,3576,Miami International Airport,2537,Tancredo Neves International Airport,\N,\N
7176,33878,3576,Miami International Airport,2560,Rio Galeão – Tom Jobim International Airport,\N,\N
7177,33879,3576,Miami International Airport,2564,Guarulhos - Governador André Franco Montoro International Airport,\N,\N
7178,33880,3576,Miami International Airport,2551,Eduardo Gomes International Airport,\N,\N
7179,33881,3576,Miami International Airport,2610,Guararapes - Gilberto Freyre International Airport,\N,\N
7180,33882,3576,Miami International Airport,2621,Deputado Luiz Eduardo Magalhães International Airport,\N,\N
7181,33973,3448,General Edward Lawrence Logan International Airport,3861,Louis Armstrong New Orleans International Airport,81751,2473123
7182,33974,3448,General Edward Lawrence Logan International Airport,2279,Narita International Airport,\N,\N
7183,34005,3670,Dallas Fort Worth International Airport,3861,Louis Armstrong New Orleans International Airport,26916,826292
7184,34006,3670,Dallas Fort Worth International Airport,2279,Narita International Airport,\N,\N
7185,34101,3728,Daniel K Inouye International Airport,2359,Tokyo Haneda International Airport,\N,\N
7186,34102,3728,Daniel K Inouye International Airport,3992,Kansai International Airport,\N,\N
7187,34103,3728,Daniel K Inouye International Airport,3942,Chubu Centrair International Airport,\N,\N
7188,34104,3728,Daniel K Inouye International Airport,2279,Narita International Airport,\N,\N
7189,34134,3797,John F Kennedy International Airport,3861,Louis Armstrong New Orleans International Airport,70712,2143359
7190,34135,3797,John F Kennedy International Airport,2279,Narita International Airport,\N,\N
7191,34183,3484,Los Angeles International Airport,2789,Jorge Chávez International Airport,\N,\N
7192,34184,3484,Los Angeles International Airport,2279,Narita International Airport,\N,\N
7193,34194,3861,Louis Armstrong New Orleans International Airport,3797,John F Kennedy International Airport,70516,2143844
7194,34277,3830,Chicago O'Hare International Airport,3682,Hartsfield Jackson Atlanta International Airport,39695,1197917
7195,34278,3830,Chicago O'Hare International Airport,3861,Louis Armstrong New Orleans International Airport,48342,1490363
7196,34279,3830,Chicago O'Hare International Airport,2279,Narita International Airport,\N,\N
7197,34303,3731,San Diego International Airport,2279,Narita International Airport,\N,\N
7198,34308,3469,San Francisco International Airport,2359,Tokyo Haneda International Airport,\N,\N
7199,34460,3728,Daniel K Inouye International Airport,3339,Melbourne International Airport,\N,\N
7200,34461,3728,Daniel K Inouye International Airport,3361,Sydney Kingsford Smith International Airport,\N,\N
7201,34992,7148,Hydaburg Seaplane Base,3808,Ketchikan International Airport,19166,122535
7202,34993,7205,Klawock Airport,3808,Ketchikan International Airport,17620,111402
7203,34994,3808,Ketchikan International Airport,7148,Hydaburg Seaplane Base,19144,122533
7204,34995,3808,Ketchikan International Airport,7146,Metlakatla Seaplane Base,6162,40071
7205,34996,7146,Metlakatla Seaplane Base,3808,Ketchikan International Airport,6114,40073
7206,34997,5716,Athens Ben Epps Airport,3690,Nashville International Airport,17262,495319
7207,34998,3690,Nashville International Airport,5716,Athens Ben Epps Airport,17198,497365
7208,34999,3690,Nashville International Airport,3704,McKellar-Sipes Regional Airport,7866,231163
7209,35000,3644,Bob Hope Airport,3689,Imperial County Airport,12700,358814
7210,35001,3502,Dallas Love Field,3696,South Arkansas Regional At Goodwin Field,20018,595552
7211,35002,3696,South Arkansas Regional At Goodwin Field,3502,Dallas Love Field,19952,594730
7212,35003,3696,South Arkansas Regional At Goodwin Field,5741,Memorial Field,\N,\N
7213,35004,5960,Gustavus Airport,7142,Hoonah Airport,\N,\N
7214,35005,5960,Gustavus Airport,3492,Juneau International Airport,\N,\N
7215,35006,7142,Hoonah Airport,5960,Gustavus Airport,\N,\N
7216,35007,7142,Hoonah Airport,3492,Juneau International Airport,\N,\N
7217,35008,5963,Haines Airport,3492,Juneau International Airport,20075,141520
7218,35009,5963,Haines Airport,5961,Skagway Airport,5789,37469
7219,35010,5741,Memorial Field,3696,South Arkansas Regional At Goodwin Field,\N,\N
7220,35011,5741,Memorial Field,3473,Memphis International Airport,\N,\N
7221,35012,3461,Boone County Airport,3458,Kansas City International Airport,14323,415417
7222,35013,3461,Boone County Airport,3473,Memphis International Airport,16516,390211
7223,35014,3689,Imperial County Airport,3644,Bob Hope Airport,12744,353385
7224,35015,3689,Imperial County Airport,3731,San Diego International Airport,6838,190217
7225,35016,3492,Juneau International Airport,5960,Gustavus Airport,\N,\N
7226,35017,3492,Juneau International Airport,7142,Hoonah Airport,14955,100028
7227,35018,3492,Juneau International Airport,5963,Haines Airport,20081,141170
7228,35019,3492,Juneau International Airport,5961,Skagway Airport,24234,154715
7229,35020,3458,Kansas City International Airport,3461,Boone County Airport,14459,416721
7230,35021,3458,Kansas City International Airport,5771,Salina Municipal Airport,9964,308852
7231,35022,3473,Memphis International Airport,3696,South Arkansas Regional At Goodwin Field,8494,200785
7232,35023,3473,Memphis International Airport,5741,Memorial Field,\N,\N
7233,35024,3473,Memphis International Airport,3461,Boone County Airport,16890,393133
7234,35025,3473,Memphis International Airport,3704,McKellar-Sipes Regional Airport,4826,133324
7235,35026,3704,McKellar-Sipes Regional Airport,3690,Nashville International Airport,7650,228794
7236,35027,3704,McKellar-Sipes Regional Airport,3473,Memphis International Airport,4580,133309
7237,35028,5757,Southwest Oregon Regional Airport,3720,Portland International Airport,14043,372081
7238,35029,6883,Eastern Oregon Regional At Pendleton Airport,3720,Portland International Airport,11023,326744
7239,35030,3720,Portland International Airport,5757,Southwest Oregon Regional Airport,14232,373393
7240,35031,3720,Portland International Airport,6883,Eastern Oregon Regional At Pendleton Airport,11226,328207
7241,35032,3731,San Diego International Airport,3689,Imperial County Airport,7069,192256
7242,35033,5961,Skagway Airport,5963,Haines Airport,5714,37038
7243,35034,5961,Skagway Airport,3492,Juneau International Airport,24157,154634
